time,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102
07/05/2017 00:00:00,-0.591532,-0.369061,0.201788,-0.173264,0.118544,0.083136,-0.094632,0.047873,0.034626,0.067418,-0.016289,-0.018955,-0.053961,0.082201,0.054927,-0.010183,0.089446,-0.096519,0.079076,0.051945,0.079767,0.021361,0.03492,0.060624,0.092828,0.00384,0.004298,0.04997,0.119062,0.038061,0.124099,0.11763,-0.080997,0.138169,0.037543,-0.066162,-0.1931,-0.104514,-0.06666,-0.261772,-0.20236,-0.297906,-0.181891,-0.212904,-0.154019,-0.160191,-0.288399,0.065437,0.186912,0.066104,-0.055196,0.083644,-0.031341,0.100761,0.097648,-0.175232,0.02207,-0.134243,-0.121609,-0.103052,-0.073914,-0.205755,-0.012358,-0.102302,-0.167593,0.028355,0.043354,-0.122236,-0.11011,-0.175559,-0.059517,-0.489363,0.012514,-0.022945,-0.515104,-0.054449,-0.263005,-0.052993,-0.125354,-0.215652,-0.230258,-0.111745,-0.160313,-0.10412,-0.027197,-0.208553,-0.087286,-0.050231,0.012324,-0.132771,-0.170567,-0.154033,-0.374128,-0.359384,-0.585939,0.067232,0.036951,0.00935,0.099089,-0.815737,-0.591532,-0.369061,0.201788
07/06/2017 00:00:00,-0.592697,-0.368699,0.202302,-0.1719,0.120251,0.082479,-0.094009,0.047544,0.034741,0.067039,-0.016202,-0.018749,-0.054444,0.082011,0.054797,-0.011211,0.089401,-0.096013,0.078824,0.051822,0.079529,0.021473,0.034883,0.060865,0.092722,0.004359,0.004842,0.049856,0.118464,0.037873,0.12426,0.11788,-0.080224,0.138107,0.038044,-0.067107,-0.193622,-0.10568,-0.066646,-0.261199,-0.202845,-0.299775,-0.180829,-0.212116,-0.152538,-0.159119,-0.286165,0.065922,0.186523,0.065893,-0.054757,0.084018,-0.032499,0.100073,0.096775,-0.174797,0.021536,-0.133757,-0.121352,-0.102927,-0.074206,-0.205314,-0.01289,-0.102247,-0.167785,0.02878,0.042725,-0.122166,-0.109364,-0.176073,-0.05994,-0.487368,0.011853,-0.023731,-0.513439,-0.054814,-0.262273,-0.05335,-0.125758,-0.215266,-0.229987,-0.113077,-0.160371,-0.104412,-0.028068,-0.208451,-0.087612,-0.050396,0.011469,-0.134211,-0.172344,-0.152804,-0.372005,-0.3572,-0.582758,0.067153,0.036944,0.009444,0.098602,-0.817738,-0.592697,-0.368699,0.202302
07/07/2017 00:00:00,-0.593865,-0.368337,0.202817,-0.170535,0.121958,0.081821,-0.093386,0.047214,0.034857,0.066661,-0.016115,-0.018543,-0.054928,0.081822,0.054667,-0.012239,0.089356,-0.095508,0.078572,0.051699,0.07929,0.021586,0.034846,0.061107,0.092615,0.004879,0.005387,0.049742,0.117865,0.037684,0.124421,0.11813,-0.079452,0.138046,0.038544,-0.068051,-0.194143,-0.106846,-0.066632,-0.260627,-0.20333,-0.301653,-0.179769,-0.21133,-0.151057,-0.158047,-0.283931,0.066408,0.186133,0.065682,-0.054317,0.084392,-0.033658,0.099385,0.095902,-0.174363,0.021001,-0.13327,-0.121096,-0.102802,-0.074498,-0.204874,-0.013423,-0.102192,-0.167977,0.029206,0.042097,-0.122096,-0.108617,-0.176586,-0.060363,-0.485372,0.011191,-0.024516,-0.511773,-0.055179,-0.261541,-0.053707,-0.126162,-0.214881,-0.229715,-0.114409,-0.16043,-0.104703,-0.028939,-0.208348,-0.087938,-0.050561,0.010614,-0.135653,-0.17413,-0.151573,-0.369881,-0.355018,-0.579577,0.067073,0.036937,0.009537,0.098114,-0.819738,-0.593865,-0.368337,0.202817
07/08/2017 00:00:00,-0.595036,-0.367977,0.203332,-0.169171,0.123665,0.081164,-0.092763,0.046884,0.034973,0.066282,-0.016027,-0.018337,-0.055412,0.081632,0.054536,-0.013267,0.089311,-0.095002,0.07832,0.051576,0.079051,0.021698,0.034808,0.061348,0.092508,0.005398,0.005932,0.049628,0.117267,0.037495,0.124583,0.11838,-0.078679,0.137984,0.039045,-0.068996,-0.194665,-0.108014,-0.066619,-0.260056,-0.203814,-0.30354,-0.17871,-0.210544,-0.149576,-0.156975,-0.281696,0.066894,0.185744,0.065471,-0.053877,0.084766,-0.034816,0.098697,0.095029,-0.173928,0.020466,-0.132783,-0.12084,-0.102678,-0.07479,-0.204433,-0.013955,-0.102137,-0.168169,0.029631,0.041468,-0.122027,-0.107871,-0.1771,-0.060787,-0.483377,0.010529,-0.025302,-0.510108,-0.055544,-0.260809,-0.054064,-0.126567,-0.214495,-0.229444,-0.115741,-0.160488,-0.104995,-0.02981,-0.208245,-0.088264,-0.050726,0.009759,-0.137097,-0.175925,-0.150339,-0.367754,-0.352835,-0.576396,0.066993,0.03693,0.009631,0.097626,-0.821739,-0.595036,-0.367977,0.203332
07/09/2017 00:00:00,-0.596209,-0.367617,0.203847,-0.167806,0.125372,0.080506,-0.09214,0.046555,0.035088,0.065903,-0.01594,-0.018131,-0.055896,0.081443,0.054406,-0.014295,0.089266,-0.094496,0.078068,0.051454,0.078813,0.021811,0.034771,0.06159,0.092402,0.005917,0.006476,0.049514,0.116668,0.037306,0.124744,0.11863,-0.077907,0.137923,0.039545,-0.06994,-0.195186,-0.109182,-0.066607,-0.259486,-0.204299,-0.305436,-0.177653,-0.209761,-0.148095,-0.155903,-0.279462,0.067381,0.185355,0.06526,-0.053437,0.08514,-0.035974,0.098009,0.094156,-0.173494,0.019932,-0.132296,-0.120584,-0.102553,-0.075082,-0.203993,-0.014487,-0.102082,-0.168361,0.030056,0.040839,-0.121957,-0.107125,-0.177614,-0.06121,-0.481382,0.009867,-0.026087,-0.508443,-0.055909,-0.260076,-0.054421,-0.126971,-0.214109,-0.229173,-0.117073,-0.160547,-0.105287,-0.030681,-0.208142,-0.08859,-0.05089,0.008903,-0.138542,-0.17773,-0.149104,-0.365625,-0.350652,-0.573215,0.066912,0.036923,0.009725,0.097138,-0.823739,-0.596209,-0.367617,0.203847
07/10/2017 00:00:00,-0.597386,-0.367258,0.204363,-0.166441,0.127079,0.079849,-0.091517,0.046225,0.035204,0.065524,-0.015853,-0.017925,-0.05638,0.081253,0.054276,-0.015323,0.089221,-0.093991,0.077816,0.051331,0.078574,0.021924,0.034734,0.061831,0.092295,0.006437,0.007021,0.0494,0.11607,0.037118,0.124905,0.11888,-0.077134,0.137861,0.040046,-0.070884,-0.195707,-0.110352,-0.066595,-0.258917,-0.204783,-0.307342,-0.176597,-0.208978,-0.146615,-0.154831,-0.277227,0.067867,0.184966,0.065048,-0.052997,0.085515,-0.037133,0.097321,0.093283,-0.17306,0.019397,-0.13181,-0.120327,-0.102428,-0.075374,-0.203552,-0.015019,-0.102027,-0.168553,0.030482,0.04021,-0.121888,-0.106379,-0.178128,-0.061634,-0.479386,0.009205,-0.026873,-0.506777,-0.056274,-0.259344,-0.054778,-0.127375,-0.213724,-0.228901,-0.118405,-0.160606,-0.105578,-0.031551,-0.208039,-0.088916,-0.051055,0.008048,-0.139989,-0.179544,-0.147867,-0.363495,-0.34847,-0.570034,0.066831,0.036916,0.009819,0.096649,-0.82574,-0.597386,-0.367258,0.204363
07/11/2017 00:00:00,-0.598565,-0.3669,0.204879,-0.165076,0.128787,0.079191,-0.090894,0.045894,0.035319,0.065145,-0.015766,-0.01772,-0.056865,0.081064,0.054145,-0.016351,0.089176,-0.093485,0.077564,0.051208,0.078335,0.022036,0.034696,0.062073,0.092188,0.006956,0.007566,0.049286,0.115471,0.036929,0.125066,0.11913,-0.076362,0.1378,0.040546,-0.071829,-0.196228,-0.111522,-0.066585,-0.25835,-0.205268,-0.309257,-0.175543,-0.208198,-0.145134,-0.153759,-0.274993,0.068354,0.184578,0.064837,-0.052557,0.08589,-0.038292,0.096632,0.09241,-0.172626,0.018862,-0.131323,-0.120071,-0.102303,-0.075667,-0.203112,-0.015552,-0.101972,-0.168746,0.030907,0.039581,-0.121818,-0.105633,-0.178642,-0.062058,-0.477391,0.008543,-0.027659,-0.505112,-0.056639,-0.258611,-0.055135,-0.127779,-0.213338,-0.22863,-0.119737,-0.160664,-0.10587,-0.032422,-0.207936,-0.089241,-0.051219,0.007192,-0.141437,-0.181368,-0.146627,-0.361363,-0.346288,-0.566853,0.06675,0.036908,0.009912,0.09616,-0.82774,-0.598565,-0.3669,0.204879
07/12/2017 00:00:00,-0.599746,-0.366543,0.205396,-0.163711,0.130494,0.078534,-0.090272,0.045564,0.035435,0.064767,-0.015678,-0.017514,-0.057349,0.080874,0.054015,-0.017379,0.089131,-0.09298,0.077312,0.051085,0.078097,0.022149,0.034659,0.062314,0.092081,0.007475,0.00811,0.049173,0.114873,0.03674,0.125227,0.11938,-0.075589,0.137738,0.041046,-0.072773,-0.196748,-0.112693,-0.066575,-0.257783,-0.205752,-0.311182,-0.174491,-0.207418,-0.143653,-0.152688,-0.272758,0.06884,0.184189,0.064626,-0.052117,0.086265,-0.039451,0.095944,0.091537,-0.172191,0.018327,-0.130836,-0.119815,-0.102178,-0.075959,-0.202671,-0.016084,-0.101917,-0.168938,0.031332,0.038952,-0.121748,-0.104887,-0.179155,-0.062482,-0.475395,0.007881,-0.028444,-0.503447,-0.057004,-0.257878,-0.055492,-0.128183,-0.212952,-0.228358,-0.121069,-0.160723,-0.106161,-0.033293,-0.207833,-0.089567,-0.051383,0.006337,-0.142887,-0.183201,-0.145386,-0.35923,-0.344106,-0.563672,0.066669,0.036901,0.010006,0.095671,-0.829741,-0.599746,-0.366543,0.205396
07/13/2017 00:00:00,-0.600931,-0.366187,0.205913,-0.162346,0.132201,0.077876,-0.089649,0.045234,0.035551,0.064388,-0.015591,-0.017308,-0.057833,0.080685,0.053885,-0.018407,0.089086,-0.092474,0.07706,0.050962,0.077858,0.022262,0.034622,0.062556,0.091975,0.007995,0.008655,0.049059,0.114274,0.036551,0.125388,0.11963,-0.074817,0.137676,0.041546,-0.073716,-0.197269,-0.113866,-0.066566,-0.257218,-0.206236,-0.313115,-0.173441,-0.20664,-0.142173,-0.151616,-0.270523,0.069327,0.183801,0.064414,-0.051677,0.08664,-0.04061,0.095256,0.090664,-0.171757,0.017792,-0.13035,-0.119559,-0.102054,-0.076251,-0.202231,-0.016616,-0.101863,-0.16913,0.031758,0.038323,-0.121679,-0.104141,-0.179669,-0.062906,-0.4734,0.007219,-0.02923,-0.501781,-0.057369,-0.257145,-0.055849,-0.128587,-0.212566,-0.228087,-0.122401,-0.160781,-0.106453,-0.034164,-0.20773,-0.089893,-0.051547,0.005481,-0.144339,-0.185043,-0.144143,-0.357095,-0.341924,-0.560491,0.066587,0.036894,0.0101,0.095182,-0.831741,-0.600931,-0.366187,0.205913
07/14/2017 00:00:00,-0.602118,-0.365831,0.20643,-0.160982,0.133908,0.077218,-0.089026,0.044904,0.035666,0.064009,-0.015504,-0.017102,-0.058317,0.080495,0.053754,-0.019435,0.089041,-0.091968,0.076808,0.050839,0.077619,0.022374,0.034584,0.062797,0.091868,0.008514,0.0092,0.048945,0.113676,0.036362,0.125549,0.11988,-0.074044,0.137615,0.042046,-0.07466,-0.197789,-0.115039,-0.066558,-0.256653,-0.20672,-0.315058,-0.172392,-0.205864,-0.140692,-0.150545,-0.268288,0.069814,0.183414,0.064203,-0.051236,0.087016,-0.041769,0.094568,0.08979,-0.171323,0.017256,-0.129863,-0.119303,-0.101929,-0.076543,-0.20179,-0.017149,-0.101808,-0.169322,0.032183,0.037694,-0.12161,-0.103395,-0.180183,-0.06333,-0.471405,0.006557,-0.030015,-0.500116,-0.057735,-0.256412,-0.056206,-0.128991,-0.21218,-0.227815,-0.123733,-0.16084,-0.106745,-0.035035,-0.207627,-0.090218,-0.05171,0.004625,-0.145792,-0.186895,-0.142898,-0.354958,-0.339742,-0.55731,0.066505,0.036887,0.010194,0.094692,-0.833742,-0.602118,-0.365831,0.20643
07/15/2017 00:00:00,-0.603308,-0.365477,0.206947,-0.159617,0.135616,0.076561,-0.088403,0.044573,0.035782,0.06363,-0.015417,-0.016896,-0.058802,0.080306,0.053624,-0.020463,0.088996,-0.091463,0.076556,0.050716,0.077381,0.022487,0.034547,0.063039,0.091761,0.009033,0.009744,0.048831,0.113077,0.036173,0.12571,0.120131,-0.073272,0.137553,0.042546,-0.075604,-0.198309,-0.116213,-0.066551,-0.25609,-0.207204,-0.317011,-0.171346,-0.205089,-0.139212,-0.149473,-0.266053,0.070302,0.183026,0.063992,-0.050796,0.087392,-0.042929,0.09388,0.088917,-0.17089,0.016721,-0.129377,-0.119047,-0.101804,-0.076836,-0.20135,-0.017681,-0.101753,-0.169515,0.032608,0.037065,-0.12154,-0.102649,-0.180697,-0.063754,-0.469409,0.005895,-0.030801,-0.49845,-0.0581,-0.255679,-0.056563,-0.129395,-0.211794,-0.227544,-0.125066,-0.160898,-0.107036,-0.035906,-0.207523,-0.090544,-0.051874,0.003769,-0.147247,-0.188756,-0.141652,-0.35282,-0.337561,-0.554129,0.066423,0.03688,0.010288,0.094202,-0.835742,-0.603308,-0.365477,0.206947
07/16/2017 00:00:00,-0.604501,-0.365123,0.207465,-0.158251,0.137323,0.075903,-0.08778,0.044242,0.035897,0.063251,-0.01533,-0.016691,-0.059286,0.080116,0.053493,-0.021491,0.088951,-0.090957,0.076304,0.050594,0.077142,0.0226,0.034509,0.06328,0.091654,0.009553,0.010289,0.048717,0.112479,0.035984,0.125872,0.120381,-0.072499,0.137492,0.043045,-0.076547,-0.198828,-0.117388,-0.066545,-0.255528,-0.207688,-0.318972,-0.170301,-0.204316,-0.137731,-0.148402,-0.263818,0.070789,0.182639,0.06378,-0.050355,0.087768,-0.044088,0.093192,0.088044,-0.170456,0.016186,-0.128891,-0.11879,-0.10168,-0.077128,-0.200909,-0.018213,-0.101698,-0.169707,0.033033,0.036436,-0.121471,-0.101903,-0.181211,-0.064178,-0.467414,0.005232,-0.031587,-0.496785,-0.058465,-0.254946,-0.05692,-0.129799,-0.211408,-0.227272,-0.126398,-0.160957,-0.107328,-0.036777,-0.20742,-0.090869,-0.052037,0.002914,-0.148704,-0.190625,-0.140403,-0.35068,-0.33538,-0.550948,0.06634,0.036873,0.010382,0.093712,-0.837743,-0.604501,-0.365123,0.207465
07/17/2017 00:00:00,-0.605697,-0.36477,0.207984,-0.156886,0.13903,0.075245,-0.087158,0.043912,0.036013,0.062872,-0.015243,-0.016485,-0.059771,0.079927,0.053363,-0.02252,0.088906,-0.090452,0.076052,0.050471,0.076903,0.022712,0.034472,0.063522,0.091548,0.010072,0.010834,0.048603,0.11188,0.035795,0.126033,0.120631,-0.071727,0.13743,0.043545,-0.077491,-0.199348,-0.118564,-0.066539,-0.254967,-0.208171,-0.320943,-0.169258,-0.203544,-0.136251,-0.14733,-0.261583,0.071277,0.182252,0.063569,-0.049915,0.088144,-0.045248,0.092504,0.08717,-0.170022,0.01565,-0.128405,-0.118534,-0.101555,-0.07742,-0.200469,-0.018746,-0.101644,-0.169899,0.033459,0.035807,-0.121402,-0.101156,-0.181724,-0.064602,-0.465418,0.00457,-0.032372,-0.495119,-0.058831,-0.254212,-0.057276,-0.130203,-0.211021,-0.227001,-0.12773,-0.161016,-0.107619,-0.037648,-0.207317,-0.091194,-0.0522,0.002058,-0.150161,-0.192504,-0.139153,-0.348539,-0.3332,-0.547767,0.066257,0.036865,0.010475,0.093222,-0.839743,-0.605697,-0.36477,0.207984
07/18/2017 00:00:00,-0.606895,-0.364417,0.208502,-0.155521,0.140738,0.074588,-0.086535,0.043581,0.036129,0.062492,-0.015155,-0.016279,-0.060255,0.079738,0.053233,-0.023548,0.088861,-0.089946,0.0758,0.050348,0.076664,0.022825,0.034435,0.063763,0.091441,0.010592,0.011378,0.048489,0.111282,0.035607,0.126194,0.120881,-0.070954,0.137368,0.044045,-0.078434,-0.199867,-0.119741,-0.066535,-0.254407,-0.208655,-0.322923,-0.168217,-0.202774,-0.134771,-0.146259,-0.259347,0.071765,0.181866,0.063357,-0.049474,0.08852,-0.046408,0.091816,0.086296,-0.169589,0.015115,-0.127918,-0.118278,-0.10143,-0.077712,-0.200029,-0.019278,-0.101589,-0.170092,0.033884,0.035177,-0.121333,-0.10041,-0.182238,-0.065027,-0.463423,0.003907,-0.033158,-0.493454,-0.059196,-0.253479,-0.057633,-0.130608,-0.210635,-0.226729,-0.129062,-0.161074,-0.107911,-0.038519,-0.207213,-0.09152,-0.052363,0.001202,-0.151621,-0.194392,-0.137901,-0.346396,-0.33102,-0.544586,0.066174,0.036858,0.010569,0.092731,-0.841743,-0.606895,-0.364417,0.208502
07/19/2017 00:00:00,-0.608096,-0.364066,0.209022,-0.154156,0.142445,0.07393,-0.085913,0.04325,0.036244,0.062113,-0.015068,-0.016074,-0.06074,0.079548,0.053102,-0.024576,0.088816,-0.08944,0.075548,0.050225,0.076426,0.022938,0.034397,0.064005,0.091334,0.011111,0.011923,0.048375,0.110683,0.035418,0.126356,0.121131,-0.070182,0.137307,0.044544,-0.079377,-0.200386,-0.120919,-0.066531,-0.253849,-0.209138,-0.324912,-0.167177,-0.202005,-0.133291,-0.145188,-0.257112,0.072253,0.181479,0.063145,-0.049033,0.088897,-0.047568,0.091128,0.085423,-0.169155,0.014579,-0.127432,-0.118022,-0.101305,-0.078005,-0.199588,-0.019811,-0.101534,-0.170284,0.034309,0.034548,-0.121263,-0.099664,-0.182752,-0.065451,-0.461427,0.003244,-0.033944,-0.491788,-0.059562,-0.252745,-0.05799,-0.131012,-0.210249,-0.226457,-0.130394,-0.161133,-0.108202,-0.03939,-0.20711,-0.091845,-0.052526,0.000346,-0.153081,-0.196288,-0.136648,-0.344253,-0.32884,-0.541405,0.066091,0.036851,0.010663,0.09224,-0.843744,-0.608096,-0.364066,0.209022
07/20/2017 00:00:00,-0.6093,-0.363715,0.209541,-0.152791,0.144153,0.073272,-0.08529,0.042919,0.03636,0.061734,-0.014981,-0.015868,-0.061225,0.079359,0.052972,-0.025604,0.088771,-0.088935,0.075296,0.050102,0.076187,0.02305,0.03436,0.064247,0.091227,0.011631,0.012468,0.048261,0.110085,0.035229,0.126517,0.121382,-0.06941,0.137245,0.045043,-0.08032,-0.200905,-0.122098,-0.066528,-0.253291,-0.209621,-0.32691,-0.16614,-0.201238,-0.131811,-0.144117,-0.254877,0.072741,0.181093,0.062934,-0.048592,0.089274,-0.048728,0.09044,0.084549,-0.168722,0.014044,-0.126946,-0.117766,-0.101181,-0.078297,-0.199148,-0.020343,-0.10148,-0.170477,0.034735,0.033919,-0.121194,-0.098918,-0.183266,-0.065876,-0.459432,0.002582,-0.034729,-0.490122,-0.059927,-0.252011,-0.058346,-0.131416,-0.209862,-0.226186,-0.131727,-0.161191,-0.108494,-0.040261,-0.207006,-0.09217,-0.052689,0.00051,-0.154544,-0.198194,-0.135393,-0.342108,-0.32666,-0.538224,0.066007,0.036844,0.010757,0.091749,-0.845744,-0.6093,-0.363715,0.209541
07/21/2017 00:00:00,-0.610507,-0.363365,0.210061,-0.151426,0.14586,0.072614,-0.084667,0.042588,0.036475,0.061355,-0.014894,-0.015663,-0.06171,0.079169,0.052841,-0.026632,0.088726,-0.088429,0.075044,0.049979,0.075948,0.023163,0.034322,0.064488,0.091121,0.01215,0.013012,0.048147,0.109486,0.03504,0.126678,0.121632,-0.068637,0.137184,0.045543,-0.081263,-0.201424,-0.123278,-0.066526,-0.252735,-0.210104,-0.328917,-0.165105,-0.200473,-0.130331,-0.143046,-0.252641,0.073229,0.180708,0.062722,-0.048151,0.089651,-0.049888,0.089752,0.083675,-0.168288,0.013508,-0.12646,-0.11751,-0.101056,-0.078589,-0.198708,-0.020876,-0.101425,-0.170669,0.03516,0.03329,-0.121125,-0.098172,-0.18378,-0.0663,-0.457436,0.001919,-0.035515,-0.488457,-0.060293,-0.251277,-0.058703,-0.13182,-0.209476,-0.225914,-0.133059,-0.16125,-0.108785,-0.041132,-0.206903,-0.092495,-0.052851,-0.001366,-0.156007,-0.200108,-0.134137,-0.339961,-0.324481,-0.535043,0.065923,0.036837,0.010851,0.091258,-0.847745,-0.610507,-0.363365,0.210061
07/22/2017 00:00:00,-0.611716,-0.363017,0.210581,-0.15006,0.147568,0.071956,-0.084045,0.042257,0.036591,0.060976,-0.014807,-0.015457,-0.062194,0.07898,0.052711,-0.02766,0.088681,-0.087923,0.074792,0.049856,0.07571,0.023276,0.034285,0.06473,0.091014,0.012669,0.013557,0.048033,0.108888,0.034851,0.12684,0.121882,-0.067865,0.137122,0.046042,-0.082206,-0.201942,-0.124459,-0.066524,-0.25218,-0.210587,-0.330934,-0.164071,-0.199709,-0.128852,-0.141975,-0.250406,0.073718,0.180322,0.06251,-0.04771,0.090028,-0.051049,0.089064,0.082802,-0.167855,0.012972,-0.125974,-0.117254,-0.100931,-0.078882,-0.198267,-0.021408,-0.10137,-0.170862,0.035585,0.032661,-0.121056,-0.097426,-0.184294,-0.066725,-0.45544,0.001256,-0.0363,-0.486791,-0.060659,-0.250543,-0.059059,-0.132224,-0.20909,-0.225642,-0.134391,-0.161309,-0.109077,-0.042003,-0.206799,-0.092821,-0.053013,-0.002222,-0.157472,-0.202031,-0.132879,-0.337814,-0.322302,-0.531862,0.065838,0.03683,0.010945,0.090766,-0.849745,-0.611716,-0.363017,0.210581
07/23/2017 00:00:00,-0.612928,-0.362668,0.211101,-0.148695,0.149275,0.071299,-0.083423,0.041926,0.036706,0.060596,-0.01472,-0.015251,-0.062679,0.07879,0.05258,-0.028689,0.088636,-0.087418,0.07454,0.049733,0.075471,0.023388,0.034247,0.064972,0.090907,0.013189,0.014102,0.047919,0.108289,0.034662,0.127001,0.122133,-0.067092,0.13706,0.046541,-0.083148,-0.202461,-0.12564,-0.066524,-0.251626,-0.211069,-0.332959,-0.16304,-0.198947,-0.127372,-0.140904,-0.24817,0.074206,0.179937,0.062299,-0.047269,0.090406,-0.052209,0.088375,0.081928,-0.167422,0.012436,-0.125489,-0.116998,-0.100807,-0.079174,-0.197827,-0.02194,-0.101316,-0.171055,0.03601,0.032031,-0.120987,-0.09668,-0.184807,-0.06715,-0.453445,0.000593,-0.037086,-0.485125,-0.061025,-0.249809,-0.059416,-0.132627,-0.208703,-0.225371,-0.135724,-0.161367,-0.109368,-0.042874,-0.206695,-0.093146,-0.053175,-0.003079,-0.158938,-0.203963,-0.13162,-0.335665,-0.320124,-0.528681,0.065754,0.036822,0.011039,0.090274,-0.851745,-0.612928,-0.362668,0.211101
07/24/2017 00:00:00,-0.614143,-0.362321,0.211622,-0.14733,0.150983,0.070641,-0.0828,0.041594,0.036822,0.060217,-0.014633,-0.015046,-0.063164,0.078601,0.05245,-0.029717,0.088591,-0.086912,0.074288,0.049611,0.075232,0.023501,0.03421,0.065214,0.090801,0.013708,0.014647,0.047805,0.107691,0.034473,0.127162,0.122383,-0.06632,0.136999,0.04704,-0.084091,-0.202979,-0.126823,-0.066524,-0.251073,-0.211552,-0.334994,-0.162011,-0.198186,-0.125893,-0.139833,-0.245934,0.074695,0.179552,0.062087,-0.046827,0.090784,-0.05337,0.087687,0.081054,-0.166989,0.0119,-0.125003,-0.116742,-0.100682,-0.079466,-0.197387,-0.022473,-0.101261,-0.171247,0.036436,0.031402,-0.120918,-0.095934,-0.185321,-0.067574,-0.451449,0.00007,-0.037872,-0.483459,-0.06139,-0.249075,-0.059772,-0.133031,-0.208316,-0.225099,-0.137056,-0.161426,-0.10966,-0.043745,-0.206592,-0.093471,-0.053337,-0.003935,-0.160406,-0.205904,-0.13036,-0.333516,-0.317946,-0.5255,0.065669,0.036815,0.011133,0.089782,-0.853746,-0.614143,-0.362321,0.211622
07/25/2017 00:00:00,-0.615361,-0.361975,0.212143,-0.145964,0.15269,0.069983,-0.082178,0.041263,0.036937,0.059837,-0.014546,-0.01484,-0.063649,0.078412,0.052319,-0.030745,0.088546,-0.086406,0.074036,0.049488,0.074993,0.023614,0.034172,0.065455,0.090694,0.014228,0.015191,0.047691,0.107092,0.034283,0.127324,0.122633,-0.065547,0.136937,0.047539,-0.085033,-0.203497,-0.128006,-0.066525,-0.250521,-0.212034,-0.337037,-0.160983,-0.197427,-0.124413,-0.138762,-0.243698,0.075184,0.179168,0.061875,-0.046386,0.091161,-0.05453,0.086999,0.08018,-0.166556,0.011364,-0.124517,-0.116486,-0.100557,-0.079759,-0.196946,-0.023005,-0.101207,-0.17144,0.036861,0.030773,-0.120849,-0.095188,-0.185835,-0.067999,-0.449454,0.000733,-0.038657,-0.481794,-0.061756,-0.24834,-0.060128,-0.133435,-0.20793,-0.224827,-0.138388,-0.161484,-0.109951,-0.044615,-0.206488,-0.093795,-0.053499,-0.004791,-0.161875,-0.207853,-0.129098,-0.331365,-0.315769,-0.522319,0.065584,0.036808,0.011227,0.089289,-0.855746,-0.615361,-0.361975,0.212143
07/26/2017 00:00:00,-0.616581,-0.361629,0.212664,-0.144599,0.154398,0.069325,-0.081556,0.040931,0.037053,0.059458,-0.014459,-0.014635,-0.064134,0.078222,0.052189,-0.031773,0.088501,-0.085901,0.073784,0.049365,0.074755,0.023726,0.034135,0.065697,0.090587,0.014747,0.015736,0.047577,0.106494,0.034094,0.127485,0.122884,-0.064775,0.136875,0.048037,-0.085976,-0.204014,-0.129191,-0.066527,-0.249971,-0.212516,-0.33909,-0.159958,-0.19667,-0.122934,-0.137692,-0.241463,0.075673,0.178784,0.061663,-0.045945,0.09154,-0.055691,0.086311,0.079306,-0.166123,0.010828,-0.124031,-0.11623,-0.100433,-0.080051,-0.196506,-0.023538,-0.101152,-0.171633,0.037286,0.030143,-0.12078,-0.094441,-0.186349,-0.068424,-0.447458,-0.001396,-0.039443,-0.480128,-0.062122,-0.247606,-0.060485,-0.133839,-0.207543,-0.224555,-0.139721,-0.161543,-0.110243,-0.045486,-0.206384,-0.09412,-0.053661,-0.005647,-0.163345,-0.20981,-0.127835,-0.329213,-0.313592,-0.519138,0.065498,0.036801,0.011321,0.088797,-0.857746,-0.616581,-0.361629,0.212664
07/27/2017 00:00:00,-0.617804,-0.361285,0.213186,-0.143234,0.156105,0.068667,-0.080933,0.0406,0.037169,0.059079,-0.014372,-0.014429,-0.06462,0.078033,0.052058,-0.032802,0.088456,-0.085395,0.073533,0.049242,0.074516,0.023839,0.034097,0.065939,0.09048,0.015267,0.016281,0.047463,0.105895,0.033905,0.127647,0.123134,-0.064002,0.136814,0.048536,-0.086918,-0.204532,-0.130376,-0.06653,-0.249422,-0.212998,-0.341151,-0.158935,-0.195914,-0.121456,-0.136621,-0.239227,0.076162,0.1784,0.061451,-0.045503,0.091918,-0.056852,0.085623,0.078432,-0.16569,0.010292,-0.123546,-0.115974,-0.100308,-0.080344,-0.196066,-0.02407,-0.101098,-0.171825,0.037712,0.029514,-0.120712,-0.093695,-0.186863,-0.06885,-0.445462,-0.002059,-0.040228,-0.478462,-0.062488,-0.246871,-0.060841,-0.134243,-0.207156,-0.224283,-0.141053,-0.161602,-0.110534,-0.046357,-0.20628,-0.094445,-0.053822,-0.006503,-0.164816,-0.211776,-0.126571,-0.327061,-0.311416,-0.515957,0.065412,0.036794,0.011415,0.088304,-0.859747,-0.617804,-0.361285,0.213186
