1.179196,0.936984,0.779097,0.694054,0.672177,0.713801,0.84609,1.141019,1.38391,1.225157,1.163717,1.179245,1.001868,0.791367,0.688375,0.666784,0.716917,0.859753,1.181612,1.496706
1.178908,0.936476,0.778678,0.693752,0.671956,0.713664,0.846101,1.141219,1.384542,1.225588,1.163564,1.178858,1.002308,0.791859,0.688642,0.666817,0.71668,0.85923,1.181207,1.497224
1.178621,0.935968,0.778259,0.69345,0.671734,0.713526,0.846112,1.14142,1.385174,1.226019,1.163411,1.17847,1.002749,0.79235,0.688909,0.66685,0.716444,0.858707,1.180802,1.497742
1.178334,0.93546,0.77784,0.693147,0.671513,0.713389,0.846122,1.141621,1.385806,1.22645,1.163258,1.178082,1.00319,0.792841,0.689176,0.666883,0.716207,0.858184,1.180398,1.49826
1.178046,0.934952,0.77742,0.692845,0.671292,0.713251,0.846133,1.141822,1.386438,1.226881,1.163105,1.177695,1.003631,0.793332,0.689443,0.666917,0.71597,0.857661,1.179993,1.498778
1.177759,0.934444,0.777001,0.692543,0.67107,0.713114,0.846144,1.142023,1.38707,1.227312,1.162952,1.177307,1.004071,0.793824,0.68971,0.66695,0.715733,0.857138,1.179589,1.499297
1.177472,0.933936,0.776582,0.692241,0.670849,0.712976,0.846155,1.142223,1.387702,1.227743,1.162799,1.176919,1.004512,0.794315,0.689977,0.666983,0.715497,0.856614,1.179184,1.499815
1.177184,0.933428,0.776162,0.691938,0.670627,0.712839,0.846166,1.142424,1.388335,1.228174,1.162646,1.176532,1.004953,0.794806,0.690243,0.667016,0.71526,0.856091,1.178779,1.500333
1.176897,0.93292,0.775743,0.691636,0.670406,0.712701,0.846176,1.142625,1.388967,1.228605,1.162493,1.176144,1.005394,0.795297,0.69051,0.66705,0.715023,0.855568,1.178375,1.500851
1.17661,0.932412,0.775324,0.691334,0.670185,0.712563,0.846187,1.142826,1.389599,1.229036,1.16234,1.175756,1.005835,0.795789,0.690777,0.667083,0.714787,0.855045,1.17797,1.501369
1.176322,0.931904,0.774905,0.691031,0.669963,0.712426,0.846198,1.143026,1.390231,1.229467,1.162187,1.175369,1.006275,0.79628,0.691044,0.667116,0.71455,0.854522,1.177566,1.501888
1.176035,0.931395,0.774485,0.690729,0.669742,0.712288,0.846209,1.143227,1.390863,1.229898,1.162034,1.174981,1.006716,0.796771,0.691311,0.667149,0.714313,0.853999,1.177161,1.502406
1.175748,0.930887,0.774066,0.690427,0.66952,0.712151,0.84622,1.143428,1.391495,1.230329,1.161881,1.174593,1.007157,0.797262,0.691578,0.667183,0.714077,0.853476,1.176756,1.502924
1.175461,0.930379,0.773647,0.690124,0.669299,0.712013,0.84623,1.143629,1.392127,1.23076,1.161728,1.174206,1.007598,0.797754,0.691845,0.667216,0.71384,0.852953,1.176352,1.503442
1.175173,0.929871,0.773228,0.689822,0.669078,0.711876,0.846241,1.143829,1.392759,1.231191,1.161575,1.173818,1.008038,0.798245,0.692112,0.667249,0.713603,0.85243,1.175947,1.50396
1.174886,0.929363,0.772808,0.68952,0.668856,0.711738,0.846252,1.14403,1.393391,1.231622,1.161422,1.17343,1.008479,0.798736,0.692379,0.667282,0.713366,0.851907,1.175543,1.504479
1.174599,0.928855,0.772389,0.689217,0.668635,0.711601,0.846263,1.144231,1.394023,1.232053,1.161269,1.173043,1.00892,0.799228,0.692646,0.667315,0.71313,0.851384,1.175138,1.504997
1.174311,0.928347,0.77197,0.688915,0.668413,0.711463,0.846273,1.144432,1.394656,1.232484,1.161116,1.172655,1.009361,0.799719,0.692912,0.667349,0.712893,0.850861,1.174733,1.505515
1.174024,0.927839,0.771551,0.688613,0.668192,0.711326,0.846284,1.144633,1.395288,1.232915,1.160963,1.172267,1.009802,0.80021,0.693179,0.667382,0.712656,0.850338,1.174329,1.506033
1.173737,0.927331,0.771131,0.68831,0.66797,0.711188,0.846295,1.144833,1.39592,1.233346,1.16081,1.17188,1.010242,0.800701,0.693446,0.667415,0.71242,0.849815,1.173924,1.506551
1.173449,0.926823,0.770712,0.688008,0.667749,0.711051,0.846306,1.145034,1.396552,1.233777,1.160657,1.171492,1.010683,0.801193,0.693713,0.667448,0.712183,0.849292,1.17352,1.507069
1.173162,0.926315,0.770293,0.687706,0.667528,0.710913,0.846317,1.145235,1.397184,1.234208,1.160504,1.171104,1.011124,0.801684,0.69398,0.667482,0.711946,0.848769,1.173115,1.507588
1.172875,0.925807,0.769873,0.687403,0.667306,0.710776,0.846327,1.145436,1.397816,1.234639,1.160351,1.170717,1.011565,0.802175,0.694247,0.667515,0.71171,0.848246,1.17271,1.508106
1.172587,0.925299,0.769454,0.687101,0.667085,0.710638,0.846338,1.145636,1.398448,1.23507,1.160198,1.170329,1.012005,0.802666,0.694514,0.667548,0.711473,0.847722,1.172306,1.508624
1.1723,0.924791,0.769035,0.686799,0.666863,0.710501,0.846349,1.145837,1.39908,1.235501,1.160045,1.169941,1.012446,0.803158,0.694781,0.667581,0.711236,0.847199,1.171901,1.509142
1.172013,0.924283,0.768616,0.686497,0.666642,0.710363,0.84636,1.146038,1.399712,1.235932,1.159892,1.169554,1.012887,0.803649,0.695048,0.667615,0.711,0.846676,1.171497,1.50966
1.171725,0.923775,0.768196,0.686194,0.666421,0.710226,0.846371,1.146239,1.400345,1.236363,1.159739,1.169166,1.013328,0.80414,0.695315,0.667648,0.710763,0.846153,1.171092,1.510179
1.171438,0.923267,0.767777,0.685892,0.666199,0.710088,0.846381,1.146439,1.400977,1.236794,1.159586,1.168778,1.013769,0.804631,0.695581,0.667681,0.710526,0.84563,1.170687,1.510697
1.171151,0.922759,0.767358,0.68559,0.665978,0.709951,0.846392,1.14664,1.401609,1.237225,1.159433,1.168391,1.014209,0.805123,0.695848,0.667714,0.710289,0.845107,1.170283,1.511215
1.170863,0.922251,0.766939,0.685287,0.665756,0.709813,0.846403,1.146841,1.402241,1.237657,1.15928,1.168003,1.01465,0.805614,0.696115,0.667748,0.710053,0.844584,1.169878,1.511733
1.170576,0.921743,0.766519,0.684985,0.665535,0.709676,0.846414,1.147042,1.402873,1.238088,1.159127,1.167615,1.015091,0.806105,0.696382,0.667781,0.709816,0.844061,1.169474,1.512251
1.170289,0.921235,0.7661,0.684683,0.665314,0.709538,0.846424,1.147243,1.403505,1.238519,1.158974,1.167228,1.015532,0.806596,0.696649,0.667814,0.709579,0.843538,1.169069,1.51277
1.170001,0.920727,0.765681,0.68438,0.665092,0.709401,0.846435,1.147443,1.404137,1.23895,1.158821,1.16684,1.015972,0.807088,0.696916,0.667847,0.709343,0.843015,1.168664,1.513288
1.169714,0.920219,0.765262,0.684078,0.664871,0.709263,0.846446,1.147644,1.404769,1.239381,1.158668,1.166452,1.016413,0.807579,0.697183,0.667881,0.709106,0.842492,1.16826,1.513806
